BusinessEntityID,PasswordHash,PasswordSalt,rowguid,ModifiedDate
861,pDvvWVr112kWGzoRmRsd4CgPPnyLtAEQGoYHe7Q65PM=,zYqZHNo=,49430120-13BE-4F71-A280-526D059A5215,2012-07-31 00:00:00.000
863,pGBoWobCmo+yyzVgDnZL5z3fgTKLorCbJuofCkwniGs=,ZFXGiMU=,59B2FED2-1111-4F63-9796-8757AD0BC59B,2011-08-01 00:00:00.000
865,P1mTW+ftkAxBspy6XMp9XyGQq18ivw6TtssijJUuQjw=,JLAcKP8=,6D276735-770D-4D49-8FF8-2F024D7A3C65,2012-12-31 00:00:00.000
867,X1Y5qQtF/cCa0JcWV87/0KfmpSje5R9/RdWM+fyB7Go=,+iF/Sqs=,64822AC7-D97E-4E90-B19C-930941B2B0FE,2013-07-31 00:00:00.000
869,357SDpcamaYl8SbrrrNR4GmwYLlfdnZvJy645g6uNIw=,5hdHSeE=,895E709C-BB8F-4489-A68F-E7DB52CF1FB1,2011-07-01 00:00:00.000
871,DLW2IAbnBTdpl45F2NtNmotuCcasAhlznF/e4eBbffs=,r8MY8Co=,83115B25-01F7-4F66-86AA-E70B4A5C4446,2012-07-31 00:00:00.000
873,zI7V47DGDDCr+5PUQzccWY8u8MazpHxzT0wB13+8m50=,Pz84Lbs=,1AD6CEDA-7C52-42DD-9263-57A722B96DE0,2012-05-30 00:00:00.000
875,LHR5SlpMW2WpE8H+VxiIocH+RGEmrLaOKpdw86u7a9Y=,TfuK0IA=,5977DAC8-492A-409C-9A2A-835E315C9EAC,2013-05-30 00:00:00.000
877,+Nch4LSHH8Fjf1VMtmbtQR1GtUxfdTTOXEJI2cv09Ig=,9fWYw/0=,27BAB8BD-A936-430B-A822-F2A7C6D46145,2011-08-01 00:00:00.000
879,jnz8GF/glxwiqqdUVHkoV+53Mp1HOnFR/azWzJ80Ktc=,qwoGYjU=,73EA1AEE-3DF6-47A6-9BE1-58E63BBFF198,2011-05-31 00:00:00.000
881,Wc/TlRg7q92tTI8Njp2Ivs8eKIRej8TfabwOQYYybe8=,anxKyOc=,876ABE02-B95B-44C4-BDF3-9FF771471A72,2011-08-01 00:00:00.000
883,2QR5scnRldOw2w1J/l41JzBiVeP4jdjUDZbcH/LF4rY=,AHcc4+o=,F306FA3B-B0FD-47A5-A3E2-03D7725082AE,2011-07-01 00:00:00.000
885,q1tCJRWRCSt1/VrADrMeQkLwbHjw1LlGOdVX8DLaYoM=,83MFiok=,1ED4158E-77D1-45AF-9F06-BCE1CCD4E914,2012-07-31 00:00:00.000
887,j0RiKqTJUWwOK5VfTBwmkpzpmzZ95qpZYqho8fwHzDU=,5yHVQS0=,63AD9A0A-B907-428F-B46A-AB764F246A68,2013-05-30 00:00:00.000
889,Kg6GG1RBjSwFn4nRZoWuFI4zxAtyBVBlYUWCludfXYY=,A/U4skc=,ABF5719A-6C4A-4F88-B2AF-BBAB6C987003,2013-09-30 00:00:00.000
891,UA0N5pHkC4DZZ4xHgqJohcC+5L3JnoaegTulnb1lrhA=,WGizZm8=,36319EB6-A67B-403F-BB1A-7E51809E3A50,2012-06-30 00:00:00.000
893,PPPDGhCuWuQxAFDQYLTyp2LNQbAP/3w4Vezba+j37Vw=,h3a7bC8=,EA46A072-4E69-41EE-87F7-74B355BEEE4D,2014-05-01 00:00:00.000
895,xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=,E7joL4U=,1F98B7FB-2050-46B8-9251-852312752F0C,2011-08-01 00:00:00.000
897,qqHWbo+SApGpvYawDk/lvTouvr4C57R1PdPeDDj6Kgc=,9wB60gU=,68202B7F-4D39-4507-B459-357A4EAC00A3,2011-10-01 00:00:00.000
899,M2NMXJ5k9IJ7AKmryPzUhZqIMVsjJHs5P2voDCVEbsc=,sQuHPto=,D1178E77-FBD1-4892-9E58-3BAB92014406,2011-07-01 00:00:00.000
901,s7Q4rdzaHWhqJHdZ05GB5VHh1eeVXQopPtyTvqSdehM=,GQqIg64=,7D1EB1E0-207F-48EF-91FB-85589470D48D,2012-07-31 00:00:00.000
903,DWKhivAldZTC8QJi8z0gEcFFyK5tUzbjExQMYtg78Po=,JVWNdVM=,5572D718-7A83-45C8-BD21-FDC0A9CAE818,2011-05-31 00:00:00.000
905,xikXzPu0vyIXF7b8zkcKLrfghZJ3T2vt9DJdx2H9v5E=,K1V/zKM=,FC29A554-36F1-45BA-ABC5-399A468215CA,2013-07-31 00:00:00.000
907,bdpqUxwvIpfkW2ApgaplNkwQ17fOA3rjtmM6B9f2qYE=,MO+/tX0=,3C2F4C0C-15A0-4599-A126-7A47E53457AC,2011-05-31 00:00:00.000
909,LJxCtsRLKTIBhhBQ1pJKdJ2aKYN7aEgE4HnRp42+XBo=,zrfngqo=,A39B335B-2999-4CD7-996C-EA82B23AAC4B,2013-07-31 00:00:00.000
911,0drckP/Xt0FMU29UWCYFp/wxtTBNd5PxmzaxMM5VKYc=,hxyAApA=,2FCC7DB3-8D23-4698-AAA6-0223D08FA4FA,2012-07-31 00:00:00.000
913,Uu7MYSoXZONPT3nnOss6MamCI0JtQpdQ0lHxfbTXg2s=,MFN+Ar8=,BE206CA5-55B6-43C0-A894-4382D7874D62,2011-07-01 00:00:00.000
915,kdhlX1CwoRb+G+IbaNr94q5wH+aDau5he+dsV5sbuXw=,HfBhcWQ=,946241AA-0FB1-4F1D-B712-21BF9293C073,2012-06-30 00:00:00.000
917,qct/qFLF0iuCUs0ALF7Rz6JjUNdIPrxMBn+P9r+HoZM=,7CxQG0E=,7C8087B7-41A4-428A-893E-8BCEC4C032C7,2013-07-31 00:00:00.000
919,SeCchhGjoFaNiCwjURJ30XSE9lKCbSxUL9tDtRrg1FU=,hZbeVTs=,9EDBD3AD-79A1-4614-8EC0-CCEE3C5C4767,2012-12-31 00:00:00.000
921,n5+p1wwdfGtNH83JnQIjfNCZ4ZbAHx7X2x8yD0ZeIco=,JJ4H9os=,8368EC91-CF62-4E44-803F-5CADF2F310E0,2013-08-30 00:00:00.000
923,Wwwn13Huxc1/wSvPmlYH5pXoqz1XUDSzAdavDQcyTKk=,x+UpoXE=,431E29C5-65C0-40F0-8459-F5D619F0997D,2011-12-01 00:00:00.000
925,bWjEPINRmvLEbxP7M/s7AJTqpJenlAkq34rNVCEXqpc=,+Yo0P+0=,1E4238D2-CB1E-4149-931E-1EAD41C2A6D7,2011-08-01 00:00:00.000
927,Qa3aMCxNbVLGrc0b99KsbQqiVgwYDfHcsK9GZSUxcTM=,Ls05W3g=,EC1E5FA1-47EA-4DA1-A8A6-F5E509093D21,2012-07-31 00:00:00.000
929,ZccoP/jZGQm+Xpzc7RKwDhS11YFNybwcPVRYTSNcnSg=,sPoUBSQ=,D8D4AD3B-4AA3-4C3B-B7D8-B946DA1A423D,2012-05-30 00:00:00.000
931,ElzTpSNbUW1Ut+L5cWlfR7MF6nBZia8WpmGaQPjLOJA=,nm7D5e4=,4C9E8C5C-92E3-46C5-9BA2-08917D7FE963,2012-05-30 00:00:00.000
933,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,1KjXYs4=,943F14E0-12F0-470F-B62A-7D33D9C5A260,2011-07-01 00:00:00.000
935,kqptixZ7LqTuOKcc7ylpabWrgWr5BDXa2fpkDxEwaCY=,Xe7grug=,AA3B750F-AF8F-4DEB-855B-83DCD476B61F,2011-07-01 00:00:00.000
937,cvqeC4fJcKwJ9jlluiWvK5/MyuSi8neLnjFDGdvzJy4=,ot8WcXk=,CEEF17A6-6728-40D6-965B-6A79DC69EED2,2012-07-31 00:00:00.000
939,2Pyd3S3Os61yt+lfSjMgSDNwT1LL4Qs51m1ob42We40=,Jvsxxrg=,657B34E0-BC8A-45DF-99EA-EB374726C705,2013-05-30 00:00:00.000
941,OS0UDbDZWHo98EDEXvzVgf8/ZPxRv9mcVK1get3YKpk=,xlGy/BE=,EBCAB16B-4718-41B0-B0D0-7DEBEF5F5ACA,2013-06-30 00:00:00.000
943,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,95665ED5-6B9B-4A69-8A89-3FFA1519E71E,2012-05-30 00:00:00.000
945,ddPtmg1+9ii+UVF6XPqRq+65y1ZzbMDFgT8N6v9bjuQ=,msl8HfE=,CAE4205C-70A0-4599-B2A7-F015487208AD,2013-06-30 00:00:00.000
947,Vf9lyf+xKSbSXq9yAcMEF9niZm29wvPV9e9dU9sYQVc=,6ansEQA=,A6C1D095-0007-463F-A84C-C8B5C7B861D8,2012-06-30 00:00:00.000
949,YMhZzdS3NtxXPsz/PPksfdYWIvhuoemim9KoDsx20cg=,rQoQs38=,8685739A-5E15-4010-B6AA-6164AF4822C1,2012-07-31 00:00:00.000
951,TYrGU6N0naplzEIsTHgR53UnASh8dXOYxTYOdOrI6Fo=,k1FFTeE=,A93C5409-F9F7-45D1-B001-3DFEE55CF647,2012-05-30 00:00:00.000
953,mcO7vvh7FSdCS9FFgyEhwIHXKbrBkeYmcgksFie8Jzk=,S640434=,E508D195-FFE4-456E-AB1F-5315898D8AD0,2012-05-30 00:00:00.000
955,bNPaVIrQ0uCjPy8EyuamUJBSc3o5l+dvYZ4PSl1zJJ0=,gTOrXjM=,0E3DCB03-405A-40DF-B683-C86CFD3F0CF0,2011-10-31 00:00:00.000
957,JFHzZpLu5HeGe//DMA9vbqFc0yeYRjrW7ItGAnDHMhk=,dUASILc=,CD352726-65DF-4443-AA9D-69D941B2D61F,2012-06-30 00:00:00.000
959,kz7kmFKpPYor30M8eaO3PAziuYa/bYqwcKomnP2NlxU=,s9kzXNA=,9C203E7F-4298-4746-8C6D-AFB3A916A0EE,2011-10-01 00:00:00.000
961,8zJMqA4xVLRw8qLFe/VnHhliXyK/C6Md78WdRwr1uE4=,ZSxLzWs=,2EEDD966-CBFF-4E66-A8FF-93B86D627912,2012-06-30 00:00:00.000
963,GkzDDuB6pTaET7MyM3Kpgh+sP0JyO6EvZnbS4ep3kEg=,3CEircg=,0DEC8E1A-0F6F-4400-BED9-38F1D8D2F961,2011-07-01 00:00:00.000
965,cIKsu790VaU1891IzLoO2agtT2vvaOXkL3puAV90Zro=,7erbA0k=,B2F2449F-DB79-41C1-BF99-57605726AF54,2011-10-31 00:00:00.000
967,8jmrTapm3bTJOPLhuquzAbs9piTZPFU7JzIWUlGy/p8=,ifyAav4=,2B0B1C4B-D5FA-451E-83B6-70DFA7E59A42,2013-05-30 00:00:00.000
969,Pe7m3z2RtNe4D8mkkCKh3/WPMsONB78YR1Kip5zJwzs=,x4UseEA=,975D4810-7547-4C79-A148-D8C9465722F6,2011-07-01 00:00:00.000
971,SVGxhCamkU1/uXwsiYyNoX4gJndWc0cJez5t/IQbpX4=,Lr4Ik3M=,05EA9A73-0EBF-4340-A41D-7B0AD9074DF2,2013-06-30 00:00:00.000
973,wV/p5LQ3ZAwCueOTACa0eaFi5rI2+7jR9HDT/RfR7Z8=,MrFkCJI=,344FCBD7-7528-45B0-933D-46B2AA373F69,2011-07-01 00:00:00.000
975,h5QUx4zv/ilF+lJ6Pgsyd5OP92KaOJDXklOB6qbWskk=,kAdG4pM=,54F1E280-22A3-4A85-87E8-E18B5559860B,2012-06-30 00:00:00.000
977,NRM1BXnt0/4EDaPuM5qday+BOZANEisKCyGGQqJxXpY=,ewV5lII=,242D32C2-746F-49EE-B113-2FB4471ED808,2012-07-31 00:00:00.000
979,FJJVccEFyVV8NubSxOFblRtnKqQD221f9AT9xxYTOUA=,8ju6sOA=,3649A29F-00F2-468E-B316-1CBBD7124850,2011-07-01 00:00:00.000
981,CRykufYDePNeNRocI0NNfP81ltoq8yL6v+FpqY8hqNA=,VijAoSs=,27208542-7F64-4892-A171-F96A4812E960,2012-05-30 00:00:00.000
983,26rwIeR9oyfo+P6lodeASP/MAC2/tdKFbmFVC5uBRmA=,83inWt0=,7CDA766B-7285-4642-B21F-DE46D991F1A6,2013-07-31 00:00:00.000
985,gCWE10xc3haq9E82Ksvg2GS6WBBD0H0ZF25YAS0CfJ8=,qxbTTkE=,3897BD0B-3DAE-46B5-B56B-F6FBCF99EC89,2012-06-30 00:00:00.000
987,uddvzJB9IPSQJoM9jSD9n9zH34VI5YTuIXkWjOaTO8I=,MK1Jb3I=,AC6A7411-0847-42AC-9D12-A343C6C19C00,2012-06-30 00:00:00.000
989,J9nhrWh6kpc/dGBkN7HRxrrbquy1Rit9UMPv9rbYjBs=,KiAAI5M=,A1E7AD10-3928-467C-BA7D-C3E41BE68B72,2013-07-31 00:00:00.000
991,tbk7TwAC5jsqEhFRRIhnL9kPBoTy3XS+EjlReKVp5mw=,hpOsvJU=,177FC0B6-C80E-4564-B9D1-1C0E72218076,2012-06-30 00:00:00.000
993,iGwnzZQL4hXpxHFd5O1ox5Nfj7j7XCgp8U4JgwRHFwA=,SK6KcoQ=,D9ABA99C-3D1A-414A-B47E-C111E3F50C13,2013-07-31 00:00:00.000
995,V8QiS0nrGA5AYnbicTWl2hpjaRfBlBdY6t4E/2xEesA=,KRwtbh4=,ACCB534A-EC45-454D-82F0-263F26DDDF9C,2013-08-30 00:00:00.000
997,RLemw98UkhyklI9z6Kx01t3fpE6z6E9v5GdRReTdOIY=,8n38uVg=,346B0EDF-8F33-46DF-8D0E-7F46EDB9F57D,2011-08-01 00:00:00.000
999,Pkzc0W920bHb6nnhQGihWB8uqir9VtGLlMDwrra08hc=,CVDLfsM=,67FB54C8-8D3E-408D-9B32-4FCFD4AE9EB0,2013-07-31 00:00:00.000
1001,92Sfw/bl0dUJO9SAfoKn452VJcstSo2lgAbSPk97nRA=,8soIcx8=,F93307A2-2243-42D2-BD70-D50DBE119D42,2012-05-30 00:00:00.000
1003,Q/nGAVzOO1ZT/4+BQ1kwltqQyzycLA2GGmDmBBxLMnM=,6IvcbVg=,9B9EEA06-FC19-4E68-AE2D-3335A11AAC76,2013-07-31 00:00:00.000
1005,yqoFSFY+Fgglygzl1oAUnyM5QE5hIjK7S5FYApN+lQI=,mYjGeoU=,C81F5069-E778-46BE-BBBF-686765DD4820,2013-05-30 00:00:00.000
1007,eYYDUS+XmvkAarct2jZEsvMYBEs2jLsMc/cgLqKtXfc=,XOt+qf4=,2AD279E8-AB13-48DA-BA86-BB50C5284C54,2013-06-30 00:00:00.000
1009,ftRWIIT4oF+if+ddn1ROYXHw6PAooKFX3uALZ0uEU98=,IRNPDIw=,F653C462-F7CB-4003-8DF7-CC319C515751,2011-07-01 00:00:00.000
1011,RiF+RPTRc2723SA3AsDgn6SS5AhLQWys0hBp/6ZxqZ8=,ly/RXj4=,31BB81F5-38DA-487A-B1CB-8D1D0BE0F83E,2011-10-31 00:00:00.000
1013,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,AAEBAA7C-4408-4661-9A2F-95AEA8C969E2,2012-07-31 00:00:00.000
1015,o1GVo3vExeNzo0/ctdRGf2eDK3uzTlcUbr18tN+Slf8=,uMsvfdo=,2D308B41-0DA1-46F6-A23B-D25D29F39C3E,2011-08-01 00:00:00.000
1017,b5nYvFG6v9kLuWnEh3kzy/FCP5n0UU4b0Own9UDbK7I=,VdwR2jo=,B870DD49-D867-42A7-8C1D-D13879C98826,2011-05-31 00:00:00.000
1019,6regkQ8sJ1psUwkDh72/DOrdOhjn6Zcm1lstYxBWqBo=,VseDCXo=,7245A148-4CC2-471D-B4A3-9A388BA05A93,2013-07-31 00:00:00.000
1021,uRlorVzDGNJIX9I+ehTlRK+liT4UKRgWhApJgUMC2d4=,jpHKbqE=,108B4F45-1FFF-4208-B000-7A96C086CDBA,2011-07-01 00:00:00.000
1023,rSyGVrME5IImpCiv2lG3DfMc4RorbgQmLdLLJUY+cJc=,jdHBoz8=,B70C7110-AB12-4398-A322-6766FCA60745,2013-06-30 00:00:00.000
1025,KJqV15wsX3PG8TS5GSddp6LFFVdd3CoRftZM/tP0+R4=,cNFKU4w=,CD7EA1C2-F033-465D-8040-F043B6FCFE25,2012-07-31 00:00:00.000
1027,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,BB9251C3-75E6-436C-A6CB-022EF72F2298,2012-06-30 00:00:00.000
1029,omoUtTr9lSJ+K/ukPuzJUGh2lxK2GV0ChHP0eWmXIyk=,IuBiE+I=,EF9FF7CA-7E54-4843-8175-9BA9349705D9,2013-06-30 00:00:00.000
1031,tkI9EcizphWPzkz7kDwsd2AnKnZJi3/6+V5/fIuXPpo=,sQMfTfM=,C5636E30-AC78-455D-965D-3EC10875AAA8,2011-07-01 00:00:00.000
1033,lykTZ3vUjtqvW669XVLX3Gk9RrV2EBdorSOkebEHyvk=,M7xYGr4=,28FED42F-B58A-49B0-8427-276F43D16ADD,2012-06-30 00:00:00.000
1035,3BxM26cixYAg0Ogldnv1PZioTKCpbf2zv9RlQyw8Gf0=,dZkRz2U=,7DF06A6A-F652-4CD5-838A-7E8E1A0BCBCC,2013-05-30 00:00:00.000
1037,COdux1IkTbFyigUL3gzLxQcIDC259rz1z2amXMmyfSQ=,9b6CXYA=,2D84C1AA-4C73-4AB6-ABF8-DE4D27553905,2013-07-31 00:00:00.000
1039,qqWGyjPy74GLpFoYkhe3eQutrmixkWZkZHsl5d0mZpI=,TfeFfy4=,0824A2CA-BBFA-4234-AB9F-F7705908ADBD,2012-07-31 00:00:00.000
1041,0b53iswdIOZff9nJrBF4T64TQzaH2Zj3FiBaLQYXyEo=,aJA/xVU=,25B84D8E-4287-404F-AB40-511666569A8D,2013-07-31 00:00:00.000
1043,RxykMRRwPRGYqzudPUFD1TKUT1bvgYanY1nsGIvL0Jo=,KnmJUbs=,75325103-10CF-4704-A717-5650508966D2,2011-05-31 00:00:00.000
1045,5LpUGDEJyZYvMgs3uBohKEji5oyxxYbGY+tcWdFP54A=,vvjh400=,24D53A81-914D-478F-93BF-705F14CB274B,2011-05-31 00:00:00.000
1047,2stwPzsfBnHlWJSw7+jrEjtXjaoxVkBMOVsluOUNpog=,zNDLlSI=,E53FBF99-38E7-4D1C-A228-F2DA9D5A506E,2012-08-30 00:00:00.000
1049,M5s53K3R8LqDXmLZX8/YZWvhkKuUo3dkpcmAFuw6d8U=,1lkXMps=,2E3F09AC-8F2E-4D23-B245-2D8A7A1A845C,2011-05-31 00:00:00.000
1051,iAlspbiyF4rEek6h80dnHCaYHtABA+hREaxUXYRUxtk=,ijd1//g=,C5DB191B-EE63-4893-8388-89797E054B47,2012-06-30 00:00:00.000
1053,MqW5eqsQYjHNgT1AK2eAkzkV0I6WBg6k3rOpA5m1Mys=,1NL8Vhg=,5A712962-2409-44A0-9842-379EA3595C82,2013-05-30 00:00:00.000
1055,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,D0BD03C3-DAEC-4BE6-9FDC-6B3FECC1D8BD,2011-07-01 00:00:00.000
1057,/+l+AZ0f2kvdIyqTKA4LrgfMY3iG1Q30AvTXCz5jaoQ=,SXsaoow=,5E988DCA-7BEA-40E2-9E79-806D0571D286,2013-06-30 00:00:00.000
1059,3A2aNKKLe47G95cy27tMj6HW1ov3nLIR530SWR/vrZ4=,uJ5Exxo=,34764AB1-E056-422A-B1BA-55194F0488CB,2014-05-01 00:00:00.000
1061,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,00E818BF-E7C5-42A2-A26E-8BB677EE3440,2012-07-31 00:00:00.000
1063,+kgywD9OGbhviBG18GlopMuqtwGvKoo3QWm+Ruw7xqY=,3aOS1xs=,0ECE9DB3-A23C-4BC5-B1CA-65D91252FC5A,2012-07-31 00:00:00.000
1065,RGd9trE6ku80EeSumu50h1MGol+lmzdeCrME1UBOKCA=,256h+G0=,DEAB29C6-8EA7-470C-96FA-0AFEB3B79267,2011-08-01 00:00:00.000
1067,BveRxEdkJ/QVGtSMNGrJu9cLHlihVb+wlFzxrHOsSkA=,DmNlCmQ=,9D72F8DF-83D6-40B2-86EE-F36C180641D9,2012-06-30 00:00:00.000
1069,6/reLWDA8QFGeEXfNcS/gOM0LiJxz4FpTMnAeMs97iQ=,Zm44S1U=,B50ED249-5704-4989-B9B9-2E0DA0609B5C,2012-06-30 00:00:00.000
1071,2xwIBOrTMP59RDmbY9bXtjLFpgAsW8/QqLS8oFIE8qc=,h03HHfU=,06E44F5D-8276-43A5-8488-752B98E6E821,2013-05-30 00:00:00.000
1073,BnXcvdaVPpsqH1vjyS1deN2hDjIrc3A2O4zHNj7lC7A=,f9C/XGg=,C3FCEE81-8D3F-4DCD-BEFF-BB13FA02385D,2012-07-31 00:00:00.000
1075,X0DBH0LNOwCy1ipWYRSMvZmtlbiGMDpANA2OUvKJT2I=,Sq8ojQU=,907007B6-35C0-4541-8462-D579E5F9BFB1,2013-07-31 00:00:00.000
1077,6kDCzX44wtxfxZaC28Ek1kf7IczJ9hxLvDx9DfU8B60=,m9GHYGc=,3FA95354-B87A-4C8D-883B-8F3B2A482250,2013-07-31 00:00:00.000
1079,Dh1KsUuVhUvjU08C/k1V0baIwAcrDGUzD+56ciLDBwE=,R1jIfnE=,497FC5A7-4317-40CF-8DAA-FC11DD93FD87,2013-07-31 00:00:00.000
1081,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,3EF51458-4014-423B-BA17-D40121584B4C,2011-08-01 00:00:00.000
1083,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,5C930FA4-CE9B-4816-A0A4-396234AAB69A,2013-07-31 00:00:00.000
1085,ZqB4iN496et9a/jwDbZwGEk/g19YZBUScvDwpfvHGg4=,RLFt+IU=,EC16220E-AC48-4B29-BD6A-F54F1A5ACD45,2011-05-31 00:00:00.000
1087,38fag1TbCoRqnCSk/cquqqREI9mqzkkjcBxLxol1x0o=,E1etRNk=,B702D41C-0B38-422B-BCC7-332A7FA0F2C7,2013-06-30 00:00:00.000
1089,T5oAYiylHn6V5jxl4ky9J1du0ffaG01+h0GA6Gl9qC8=,dH5yzP8=,E494D72D-7E49-4F00-9BE0-344EDA5704F9,2011-07-01 00:00:00.000
1091,+gtwbVycsIIj2loVtrHNRN6IBLl20lQpRK8+JhzxyEo=,AwqZdYk=,B02FD330-11F8-4173-9C8D-8D5D31887579,2012-07-31 00:00:00.000
1093,hbXMO61Cy3vQxyCiHA7HyFryiQNgK7GAqMxsht+DVBI=,yvAO+sY=,D943DE9B-6DAA-4B78-A13C-88A8584230DB,2013-06-30 00:00:00.000
1095,yRCKlEuh1trxz9ZZt9/9Q/HodTlCGZCDAwI/U7Vj7SU=,xQLqxYw=,D95C3AAD-13A3-4AD7-B6D1-98A87058EA04,2011-05-31 00:00:00.000
1097,n17D3Bxk24bdzD3bEx0DUQ3Nmts/O7lqoGn57J5z1Og=,wmfLAOE=,018B2516-CEE0-4304-A425-26B9850255CB,2013-05-30 00:00:00.000
1099,7n1V5i5pzSERgIgX+CGs3KdSRIWCKMMppAbccjLLWQQ=,FebyYno=,216905F7-4752-4C8E-9646-9E7732C0E058,2013-05-30 00:00:00.000
1101,Hx2n4MFm10Hr0PL/j104QJK1WuHogx9N0H2U16PqpeM=,v8LsuAE=,2A74A159-5777-44B3-8190-209C05336F33,2012-06-30 00:00:00.000
1103,dYPNuwcun1uiCN/WS8pIcNuyVudORUKAgGb7VAlrgbQ=,/QjJVc8=,14073B72-A16B-4D25-871D-87620AC6C5C4,2013-07-31 00:00:00.000
1105,ClF4Z2L4qQo1wgDJduU5/gxrvxuwBxlzP75SHI50bGM=,S111y4k=,A4AE384E-091A-406E-A53F-883DB809EBF8,2012-10-30 00:00:00.000
1107,aJNRDB5SUe0Z3cvfmFqrv/H8fOL9ZoIJhk2iqtM/244=,RvrCF5g=,20F69752-38F6-4360-82C5-B2F641B16CDF,2011-07-01 00:00:00.000
1109,NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=,Q5WaAeA=,90274434-B87A-426D-ACA5-8CDFEF7E6C7E,2013-07-31 00:00:00.000
1111,mRsptWTaXRgSBaILQ+BYKXl50LdVbLPrHgVQDImm2mc=,e139ONA=,29E9F25A-6494-4689-A1B5-DB2BAC04BD38,2011-07-01 00:00:00.000
1113,0u6U9HZKIU/nNlyw4ySNSMSo1bgnE3Ft19S5EcTURxU=,YLtQwzA=,88AF48DF-D7FA-4614-8FEE-7B02FDE895AB,2012-07-31 00:00:00.000
1115,vMyt8M0mW0ueXgZQ1RobrccRTzB3IVXOkX5Zy5h5a/A=,Qtn1h+4=,C52FB086-8B02-4B99-A5C4-B291252087AA,2012-06-30 00:00:00.000
1117,BEq/PlDx4jHq8M8eOxUHo3LyOu4Aetq3bsbr8QlvMuI=,GVMmXow=,75427483-5F18-4BF6-8D06-65A1A64210AB,2011-12-01 00:00:00.000
1119,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,AFA4DA99-0FA1-492B-9FE9-DE3079BBC5A8,2012-01-29 00:00:00.000
1121,V+NOGsSc50L8026bnGkDjKzDoI/ND88zeG1cDP5uO7Q=,SC/mXZQ=,D456C32F-401F-4752-8644-ED7C82CB1ED7,2013-06-30 00:00:00.000
1123,K9PXehZSeHlIA1Tb5gEOxe7YmFCX8u6Qlju4nRie0Cg=,fJ1qzBg=,E31FD3C6-23F1-4A53-9375-4D8E314C082A,2011-05-31 00:00:00.000
1125,p/kLCLWcvgvL26dkJoqHo4GqZmYGVWCYCrBwbhTLKtY=,gJeczkk=,43E9C097-190F-4184-AB44-ABAF3921957D,2011-07-01 00:00:00.000
1127,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,6D31438D-8329-4F4F-ADF2-2424D071A0EF,2012-08-30 00:00:00.000
1129,6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=,HGudpUM=,E71D59CE-87B2-4F4F-918D-B2C71F10299A,2013-06-30 00:00:00.000
1131,F+vY3tSf0ZDAiQakfFA7yxIP0M8ljrI5oYD1F1iZt4w=,H5fjp4Y=,857E834C-006D-4A50-A281-5FAF37E4DD51,2012-07-31 00:00:00.000
1133,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,183A8E48-ED02-434F-B1FA-A303A609AAF2,2011-07-01 00:00:00.000
1135,h5MoUod8rV39hjm6vrOX+iiVre1Alla8UfBtwIodbOg=,B/Jr1SE=,41BEE0E7-038F-4A9D-A1C3-C56B87B93CC7,2011-07-01 00:00:00.000
1137,qH31PnQBwyUFQKdjw4bJmkw4mcqJUwRlENuk3bHLNx4=,xAk6xGo=,9539C93C-C50A-436D-841B-9C42F7CAFFAE,2012-05-30 00:00:00.000
1139,RJeObGR0plv36VFq0yPWZGwFUAeTDIWG4sJppheOSaM=,mZ4Tbi0=,75A4B1E3-AC93-43A2-BB67-FC362A371B55,2013-06-30 00:00:00.000
1141,PpyZs9y+7bbmsXlbfZ4KvqR1N32Qg/HaMG24OpID7y4=,BOpVRec=,8EA152CA-7C5A-4756-9671-F4FE978A0E57,2012-06-30 00:00:00.000
1143,qD4cGE0DTDO7V/k6mu0nvfAt3rfbx4PQyYjp43hn+ik=,rLOroU0=,3275F092-E0D1-4CCD-AA9C-D55EB9FC5A45,2014-05-01 00:00:00.000
1145,KONBZCeYvjn9uAVeRFeN0CzMQcKJjrofhFrGTXAscDI=,3V8BWNc=,F3C842F7-467D-4E30-8D80-71395E80ECEA,2013-05-30 00:00:00.000
